,balance,equity,balance_btc,equity_btc
42000,1104.7690538879997,1059.7867509979997,0.0,-44.61137999999998
42060,1104.7636622319997,1063.5164438879995,0.0,-41.25261000000019
42120,1112.532389059408,1097.7098622319993,0.0,-7.053800000000284
42180,1115.024138819408,1113.7610735899996,0.0,1.2286845305915919
42240,1115.024138819408,1112.3698833499996,0.0,-2.6542554694083984
42300,1115.024138819408,1114.5930633499997,0.0,-0.4310754694084028
42360,1115.601344527408,1112.5739433499998,0.0,-2.450195469408403
42420,1115.601344527408,1112.9085090579995,0.0,-2.692835469408398
42480,1115.601344527408,1111.1747890579995,0.0,-4.426555469408404
42540,1118.101501093408,1111.7657490579995,0.0,-3.8355954694084033
42600,1119.1450341359996,1115.8274256239995,0.0,-2.274075469408396
42660,1119.1308025679996,1118.0628941359996,0.0,-1.0821400000000039
42720,1122.2301092099997,1118.4251025679996,0.0,-0.7057000000000025
42780,1123.3923770779998,1117.0281292099996,0.0,-5.201979999999993
42840,1123.3868901919998,1112.6840170779997,0.0,-10.708359999999999
42900,1123.8876212499997,1113.9195601919998,0.0,-9.467329999999997
42960,1131.6808995739998,1114.7917012499997,0.0,-9.095919999999971
43020,1132.2659140219998,1116.6724895739999,0.0,-15.008409999999957
43080,1132.018474858,1111.4337940219998,0.0,-20.832119999999993
43140,1141.1044299080002,1115.157494858,0.0,-16.860979999999994
43200,1162.633107778,1143.5573699080003,0.0,2.452940000000112
43260,1166.3538188240002,1160.448147778,0.0,-2.1849599999999865
43320,1229.9792631679993,1161.5299734080004,0.0,-4.760879999999971
43380,1239.5485191219993,1229.4206631679992,0.0,-0.5586000000000023
43440,1240.6016235039992,1240.0569844499994,0.0,0.0704900000000011
43500,1242.1967276419994,1238.9290935039992,0.0,-1.6725299999999887
43560,1247.0216255319995,1242.1727076419993,0.0,-0.024019999999997543
43620,1247.3849446119993,1246.5044157619996,0.0,-0.5083399999999683
43680,1256.0841500079991,1239.3251646119993,0.0,-8.059780000000016
43740,1256.4945546899992,1255.8691500079992,0.0,-0.21500000000000202
43800,1256.9371778019993,1257.6175446899992,0.0,1.1229899999999804
43860,1256.9122470519994,1256.4041978019993,0.0,-0.5329800000000049
43920,1258.1135141359994,1258.5873792279995,0.0,0.4649399999999908
43980,1261.5925995879993,1259.2280741359993,0.0,1.114559999999987
44040,1263.1139364179996,1257.6446657639995,0.0,-3.941760000000007
44100,1263.1139364179996,1203.4749364179995,0.0,-59.639000000000145
44160,1263.1139364179996,1137.9160364179993,0.0,-125.1979000000004
44220,1263.1139364179996,1111.9043364179993,0.0,-151.20960000000042
44280,1259.1772361259282,1223.6536414179993,0.0,-37.525603228547496
44340,1259.1772361259282,1081.6803126339996,0.0,-177.49692349192864
44400,1246.095290172654,1097.705202633999,0.0,-161.472033491929
44460,1242.0886544207056,1156.8422803659992,0.0,-89.17118750665466
44520,1231.5691067751543,1104.015447987999,0.0,-138.07320643270646
44580,1195.0522459765762,1149.752056887999,0.0,-76.5735336998806
44640,1185.5284123047604,1120.846363465999,0.0,-74.20588251057708
44700,1185.9381612647605,1174.1356016479992,0.0,-11.392810656761188
44760,1169.244793965767,1159.3700906079996,0.0,-26.56807065676112
44820,1169.236502265767,1116.126365479999,0.0,-53.118428485767964
44880,1176.1367613541572,1132.6633137799993,0.0,-36.57318848576788
44940,1194.881753753999,1175.4423350919992,0.0,-0.6944262621579513
45000,1196.7861990259992,1192.634603753999,0.0,-2.2471499999999693
45060,1196.770980129999,1195.668719025999,0.0,-1.1174800000000644
45120,1205.1317331999992,1200.622320129999,0.0,3.8513399999999676
45180,1206.2414057679991,1203.8617731999993,0.0,-1.2699599999999793
45240,1207.8183791699992,1206.5509057679992,0.0,0.3094999999999902
45300,1207.744674649999,1204.6491791699991,0.0,-3.1692000000000013
45360,1207.945525943999,1209.398754649999,0.0,1.6540800000000369
45420,1218.4705312624826,1187.804595943999,0.0,-20.140930000000033
45480,1218.1715350264826,1215.569683311999,0.0,-2.90084795048371
45540,1239.415827581636,1200.9186970759993,0.0,-17.252837950483396
45600,1239.415827581636,1238.7511434319993,0.0,-0.664684149636645
45660,1239.415827581636,1240.7753334319993,0.0,1.3595058503633664
45720,1239.415827581636,1239.0908034319993,0.0,-0.3250241496366376
45780,1241.9096700419996,1238.2600134319994,0.0,-1.1558141496366419
45840,1242.5493485099996,1240.9161300419996,0.0,-0.9935400000000146
45900,1242.5493485099996,1239.3551085099996,0.0,-3.194240000000014
45960,1243.1701551659996,1237.6936685099995,0.0,-4.855680000000018
46020,1243.1701551659996,1239.5311151659996,0.0,-3.6390400000000414
46080,1243.1701551659996,1239.6045551659995,0.0,-3.5656000000000407
46140,1243.1701551659996,1239.2965151659996,0.0,-3.873640000000041
46200,1243.1701551659996,1239.5861951659995,0.0,-3.583960000000041
46260,1243.1701551659996,1239.3114751659996,0.0,-3.8586800000000414
46320,1243.1701551659996,1239.3488751659997,0.0,-3.8212800000000415
46380,1247.1363433339995,1239.0313151659998,0.0,-4.138840000000041
46440,1247.3249332919995,1233.9239833339996,0.0,-13.212360000000057
46500,1258.6474390361814,1265.2585709799994,0.0,7.050042181818143
46560,1258.6474390361814,1249.4279312179995,0.0,-9.219507818181892
46620,1269.5158344759996,1253.4145712179995,0.0,-5.2328678181819095
46680,1270.7182910659994,1269.1348344759995,0.0,-0.38099999999998196
46740,1271.1440664639995,1270.1426110659995,0.0,-0.5756799999999997
46800,1271.1350578239994,1270.4619864639994,0.0,-0.6820800000000008
46860,1271.5725127039993,1271.3971378239994,0.0,0.2620800000000014
46920,1271.9520796599993,1270.7253927039992,0.0,-0.8471199999999924
46980,1271.9520796599993,1266.1699196599993,0.0,-5.782160000000053
47040,1282.4583073039992,1272.4495996599992,0.0,0.4975199999999532
47100,1283.1021854639991,1282.078647303999,0.0,-0.37966000000000033
47160,1283.1021854639991,1281.1085954639993,0.0,-1.9935900000000144
47220,1283.1021854639991,1279.8269654639992,0.0,-3.275220000000012
47280,1283.7637331899991,1279.424885463999,0.0,-3.677300000000006
47340,1283.7637331899991,1279.3980131899991,0.0,-4.365720000000007
47400,1284.4283422039991,1278.814173189999,0.0,-4.949560000000012
47460,1284.4283422039991,1275.117862203999,0.0,-9.310480000000014
47520,1284.4283422039991,1276.1062622039992,0.0,-8.322080000000009
47580,1284.336662723999,1276.155682203999,0.0,-8.272660000000013
47640,1284.336662723999,1271.585032723999,0.0,-12.751630000000068
47700,1284.336662723999,1271.0235927239992,0.0,-13.313070000000073
47760,1284.2672938159992,1277.2121927239991,0.0,-7.1244700000000805
47820,1284.2672938159992,1280.1668438159993,0.0,-4.100450000000059
47880,1284.2672938159992,1280.0899838159992,0.0,-4.177310000000057
47940,1288.425427945999,1280.0625338159991,0.0,-4.204760000000059
48000,1288.425427945999,1286.301697945999,0.0,-2.123729999999986
48060,1288.425427945999,1291.931737945999,0.0,3.506310000000011
48120,1288.425427945999,1286.750977945999,0.0,-1.6744499999999853
48180,1297.4038091139992,1289.334337945999,0.0,0.9089100000000294
48240,1297.4038091139992,1294.8667691139992,0.0,-2.5370400000000055
48300,1298.071272121999,1292.0702291139992,0.0,-5.3335800000000075
48360,1298.742250973999,1291.9448721219992,0.0,-6.126399999999993
48420,1299.409623057999,1291.760270973999,0.0,-6.981979999999997
48480,1299.409623057999,1289.673863057999,0.0,-9.735760000000006
48540,1299.387464109999,1288.359923057999,0.0,-11.049700000000005
48600,1302.318717917999,1291.505324109999,0.0,-7.882140000000009
48660,1305.2362165299992,1291.711477917999,0.0,-10.60724000000001
48720,1305.2139396579992,1296.054106529999,0.0,-9.182110000000012
48780,1305.2139396579992,1297.393449657999,0.0,-7.8204899999999995
48840,1308.160761655999,1297.514949657999,0.0,-7.698989999999998
48900,1308.160761655999,1299.0446216559992,0.0,-9.116140000000012
48960,1308.160761655999,1298.039111655999,0.0,-10.121650000000015
49020,1308.138504759999,1298.485601655999,0.0,-9.67516000000001
49080,1308.138504759999,1300.487104759999,0.0,-7.651399999999996
49140,1308.138504759999,1300.203184759999,0.0,-7.935319999999994
49200,1308.138504759999,1300.477094759999,0.0,-7.661409999999996
49260,1311.085642895999,1300.333314759999,0.0,-7.805189999999993
49320,1311.761750507999,1300.4918228959991,0.0,-10.593820000000015
49380,1311.761750507999,1298.9585805079992,0.0,-12.803170000000007
49440,1311.761750507999,1298.587780507999,0.0,-13.173970000000013
49500,1311.7393970859991,1299.178180507999,0.0,-12.583570000000007
49560,1311.7393970859991,1300.819137085999,0.0,-10.920260000000013
49620,1311.7393970859991,1300.890827085999,0.0,-10.848570000000013
49680,1311.7393970859991,1300.5548470859992,0.0,-11.184550000000012
49740,1311.5996745919992,1300.5794570859991,0.0,-11.159940000000013
49800,1315.523601007999,1298.4716545919994,0.0,-13.12801999999993
49860,1339.148108209999,1327.165958531999,0.0,11.651709999999833
49920,1339.837581289999,1334.233748209999,0.0,-4.91436
49980,1339.837581289999,1333.891781289999,0.0,-5.945799999999996
50040,1339.837581289999,1332.3911212899989,0.0,-7.4464599999999965
50100,1339.837581289999,1333.713131289999,0.0,-6.124450000000003
50160,1340.5288084319989,1332.9151612899989,0.0,-6.922420000000005
50220,1341.221990817999,1330.887758431999,0.0,-9.64105
50280,1341.221990817999,1329.4012708179991,0.0,-11.820720000000007
50340,1341.221990817999,1330.389800817999,0.0,-10.832189999999997
50400,1341.221990817999,1331.394210817999,0.0,-9.827779999999999
50460,1341.221990817999,1331.0250008179992,0.0,-10.196989999999998
50520,1341.221990817999,1331.4458208179992,0.0,-9.776170000000006
50580,1341.199127823999,1331.521250817999,0.0,-9.700739999999996
50640,1341.199127823999,1332.4223578239992,0.0,-8.776769999999983
50700,1344.2258348359992,1332.637357823999,0.0,-8.561769999999981
50760,1344.2258348359992,1334.0138348359992,0.0,-10.212000000000009
50820,1344.2258348359992,1332.8942948359993,0.0,-11.331540000000007
50880,1344.2258348359992,1334.1488148359992,0.0,-10.07702
50940,1344.2258348359992,1333.5850748359992,0.0,-10.640759999999997
51000,1344.2028938099993,1334.7482848359991,0.0,-9.477549999999999
51060,1344.2028938099993,1335.2612638099993,0.0,-8.941630000000007
51120,1344.2028938099993,1335.1704838099993,0.0,-9.032410000000008
51180,1344.0583274619992,1335.1041838099993,0.0,-9.098710000000008
51240,1344.0583274619992,1335.5752774619991,0.0,-8.483049999999915
51300,1344.0583274619992,1335.5091974619993,0.0,-8.549129999999916
51360,1353.4546850859992,1335.8552774619993,0.0,-8.203049999999918
51420,1353.4315827339992,1342.2917450859993,0.0,-11.16293999999994
51480,1353.4315827339992,1349.9695227339992,0.0,-3.462059999999938
51540,1353.4315827339992,1350.5599227339992,0.0,-2.871659999999933
51600,1353.4315827339992,1350.0703227339993,0.0,-3.3612599999999686
51660,1353.4315827339992,1349.7391227339992,0.0,-3.692459999999964
51720,1353.4315827339992,1352.6767227339994,0.0,-0.754859999999955
51780,1353.4315827339992,1347.7807227339993,0.0,-5.650859999999954
51840,1353.4315827339992,1346.6143227339992,0.0,-6.817259999999947
51900,1353.4315827339992,1345.0735227339994,0.0,-8.358059999999938
51960,1353.4315827339992,1349.7535227339993,0.0,-3.6780599999999466
52020,1357.6889038959994,1345.6063227339994,0.0,-7.825259999999951
52080,1357.6792377919994,1354.0637938959994,0.0,-3.6251099999999927
52140,1357.6792377919994,1358.7857377919993,0.0,1.106499999999999
52200,1357.6619801599993,1359.5090877919993,0.0,1.82984999999998
52260,1357.6619801599993,1361.3768401599993,0.0,3.714859999999978
52320,1357.6619801599993,1361.1861601599994,0.0,3.5241799999999706
52380,1357.6619801599993,1357.5632401599994,0.0,-0.09873999999999783
52440,1357.6619801599993,1360.3598801599992,0.0,2.6978999999999767
52500,1367.1301572499992,1358.8980001599994,0.0,1.2360199999999963
52560,1367.1301572499992,1364.4327872499991,0.0,-2.6973700000000127
52620,1367.8362379899993,1364.968287249999,0.0,-2.1618700000000226
52680,1367.8362379899993,1362.8729579899993,0.0,-4.963280000000011
52740,1367.8362379899993,1363.3920179899994,0.0,-4.444220000000022
52800,1367.8362379899993,1364.4385779899992,0.0,-3.397660000000017
52860,1367.8362379899993,1364.8014979899992,0.0,-3.0347400000000233
52920,1367.8362379899993,1363.1936779899993,0.0,-4.642560000000024
52980,1367.8362379899993,1363.5819179899993,0.0,-4.254320000000014
53040,1367.8362379899993,1362.8898379899993,0.0,-4.946400000000021
53100,1368.5399085219992,1363.0839579899994,0.0,-4.752280000000023
53160,1368.5399085219992,1360.4789085219993,0.0,-8.06100000000001
53220,1368.5165637459993,1362.1716685219994,0.0,-6.368240000000011
53280,1368.3673146399992,1363.200083745999,0.0,-5.3164800000000145
53340,1377.933791531999,1362.8312746399993,0.0,-5.536040000000012
53400,1378.642250983999,1358.4554215319993,0.0,-19.478369999999966
53460,1378.6187839759991,1357.1266309839991,0.0,-21.515620000000016
53520,1378.6187839759991,1368.6115239759993,0.0,-10.007260000000011
53580,1378.5443942319991,1368.0083239759992,0.0,-10.610459999999998
53640,1378.5443942319991,1372.1503542319992,0.0,-6.394039999999924
53700,1389.2387736559992,1372.0193142319993,0.0,-6.525079999999923
53760,1389.2387736559992,1372.3602236559989,0.0,-16.878550000000377
53820,1389.2387736559992,1371.4447436559988,0.0,-17.79403000000041
53880,1389.2289022399993,1372.9705436559989,0.0,-16.268230000000447
53940,1389.7178010499993,1375.773652239999,0.0,-13.455250000000436
54000,1389.6902534039991,1363.0741310499989,0.0,-26.643670000000387
54060,1403.710272533891,1398.2915134039988,0.0,8.601259999999675
54120,1403.700289781891,1389.946614077999,0.0,-13.76365845589214
54180,1403.682460697891,1398.8132313259987,0.0,-4.887058455892106
54240,1403.682460697891,1398.569182241999,0.0,-5.113278455892164
54300,1403.682460697891,1400.155492241999,0.0,-3.5269684558921854
54360,1405.020316333891,1399.0979522419989,0.0,-4.584508455892172
54420,1405.020316333891,1397.591337877999,0.0,-7.428978455892112
54480,1405.020316333891,1398.2068178779991,0.0,-6.8134984558921206
54540,1405.002449785891,1398.6884978779988,0.0,-6.331818455892197
54600,1416.9957043999989,1407.1381313299987,0.0,2.1356815441078867
54660,1416.9957043999989,1414.3304243999987,0.0,-2.665279999999984
54720,1416.9957043999989,1414.7586843999989,0.0,-2.2370199999999887
54780,1418.8029123319989,1416.240114399999,0.0,-0.7555899999999789
54840,1419.7151788279987,1415.5372923319987,0.0,-3.265620000000008
54900,1419.7050870839987,1417.3311488279987,0.0,-2.3840299999999712
54960,1420.2065730039988,1419.3188770839988,0.0,-0.38620999999997446
55020,1420.2065730039988,1410.3566230039987,0.0,-9.849950000000018
55080,1420.2065730039988,1407.1347230039987,0.0,-13.071850000000007
55140,1420.1964960239989,1407.1791630039988,0.0,-13.027409999999954
55200,1420.6967669539988,1411.1094960239989,0.0,-9.08699999999999
55260,1420.421800791999,1405.0696169539988,0.0,-15.627149999999972
55320,1420.421800791999,1424.147040791999,0.0,3.7252399999998187
55380,1420.421800791999,1420.5538707919989,0.0,0.1320699999998561
55440,1432.839741113375,1408.8944007919988,0.0,-11.527400000000066
55500,1445.2408910279987,1432.474797067999,0.0,-0.36494404537624975
55560,1445.2408910279987,1443.0980710279987,0.0,-2.1428200000000066
55620,1445.2408910279987,1443.9376210279988,0.0,-1.303270000000016
55680,1445.2408910279987,1444.3421710279986,0.0,-0.8987200000000163
55740,1445.9832187959987,1441.2145210279987,0.0,-4.026370000000005
55800,1445.9832187959987,1440.5800187959987,0.0,-5.40320000000001
55860,1446.7297487079989,1439.2783987959988,0.0,-6.704820000000008
55920,1446.7297487079989,1438.9317087079987,0.0,-7.7980400000000145
55980,1446.7297487079989,1440.0102687079989,0.0,-6.7194800000000185
56040,1446.705068547999,1440.5880687079987,0.0,-6.1416800000000125
56100,1446.705068547999,1441.2744285479992,0.0,-5.430639999999992
56160,1446.705068547999,1441.125908547999,0.0,-5.579159999999994
56220,1446.705068547999,1441.157868547999,0.0,-5.547199999999995
56280,1446.705068547999,1441.107108547999,0.0,-5.597959999999993
56340,1446.705068547999,1441.3740685479988,0.0,-5.330999999999994
56400,1449.966064141999,1441.365608547999,0.0,-5.3394599999999945
56460,1449.966064141999,1442.117784141999,0.0,-7.848279999999996
56520,1449.966064141999,1443.3763841419989,0.0,-6.5896799999999995
56580,1449.941383981999,1443.502244141999,0.0,-6.46382
56640,1449.941383981999,1444.157383981999,0.0,-5.7840000000000105
56700,1449.941383981999,1444.182023981999,0.0,-5.7593600000000125
56760,1449.941383981999,1444.2005039819992,0.0,-5.740880000000011
56820,1449.941383981999,1444.3105039819989,0.0,-5.630880000000012
56880,1449.941383981999,1444.036823981999,0.0,-5.904560000000011
56940,1460.6352471439989,1444.147703981999,0.0,-5.793680000000011
57000,1460.6352471439989,1434.372117143999,0.0,-26.263129999999983
57060,1460.6352471439989,1439.5758371439988,0.0,-21.059409999999932
57120,1460.252398663999,1438.656617143999,0.0,-21.97862999999995
57180,1471.8843509739988,1451.7708686639992,0.0,-8.481529999999793
57240,1471.8843509739988,1424.2255409739992,0.0,-47.65880999999968
57300,1472.3922540739986,1449.874970973999,0.0,-22.009379999999656
57360,1472.1202866739986,1445.8565040739988,0.0,-26.535749999999826
57420,1472.1202866739986,1409.0643966739988,0.0,-63.05588999999978
57480,1472.1202866739986,1396.0896766739986,0.0,-76.03060999999995
57540,1472.1202866739986,1310.6170366739989,0.0,-161.50324999999987
57600,1472.1202866739986,1297.776076673999,0.0,-174.34420999999986
57660,1418.2357012348568,1340.1779966739987,0.0,-131.94228999999984
57720,1405.5655353495463,1322.4110538599984,0.0,-95.8246473748583
57780,1405.5655353495463,1344.897190535999,0.0,-60.668344813547264
57840,1405.5555710895462,1343.399050535999,0.0,-62.16648481354719
57900,1405.5555710895462,1383.284036275999,0.0,-22.271534813547436
57960,1405.5376778115462,1395.888836275999,0.0,-9.666734813547333
58020,1405.5376778115462,1406.2887829979989,0.0,0.7511051864528113
58080,1412.3548730941282,1388.535032997999,0.0,-17.00264481354726
58140,1406.7561584090645,1415.0367858459988,0.0,2.6819127518706174
58200,1406.7461722090645,1378.5434708359992,0.0,-28.212687573065345
58260,1406.7461722090645,1384.5894046359995,0.0,-22.156767573065125
58320,1413.6733199631237,1385.6178046359992,0.0,-21.12836757306533
58380,1428.2684316396824,1420.6671991759993,0.0,6.9938792128754805
58440,1435.3686901559993,1429.6361527459994,0.0,1.3677211063169534
58500,1435.3686901559993,1433.8553801559992,0.0,-1.5133099999999926
58560,1435.3686901559993,1434.2776601559992,0.0,-1.0910299999999913
58620,1435.3686901559993,1432.8286601559994,0.0,-2.540029999999997
58680,1435.3686901559993,1433.3296001559993,0.0,-2.039089999999988
58740,1436.6931404459992,1435.2091601559991,0.0,-0.15953000000000006
58800,1437.1886385479993,1435.1129104459992,0.0,-1.58023
58860,1437.6957259699993,1435.0603385479992,0.0,-2.1282999999999967
58920,1437.6181983779993,1433.2937059699993,0.0,-4.4020200000000065
58980,1438.1163861779994,1437.2177083779993,0.0,-0.40049000000006285
59040,1437.8480565779994,1428.5715161779992,0.0,-9.544870000000085
59100,1450.39243968737,1430.7308565779992,0.0,-7.117200000000033
59160,1450.38213619337,1454.1207151539993,0.0,3.7282754666293596
59220,1450.38213619337,1457.9789516599992,0.0,7.596815466629316
59280,1450.8834757453699,1452.7801516599993,0.0,2.3980154666293605
59340,1451.3841079613699,1448.7354912119993,0.0,-2.147984533370652
59400,1451.8970023293698,1451.2243434279992,0.0,-0.15976453337063473
59460,1451.8866716193697,1440.156497795999,0.0,-11.740504533370707
59520,1452.3988363893698,1447.556347085999,0.0,-4.330324533370661
59580,1452.0433391773697,1436.5041718559992,0.0,-15.894664533370639
59640,1452.0433391773697,1442.2382046439993,0.0,-9.80513453337038
59700,1452.0433391773697,1413.1272646439993,0.0,-38.916074533370384
59760,1452.0433391773697,1425.7358246439992,0.0,-26.307514533370455
59820,1452.0433391773697,1424.3451746439991,0.0,-27.698164533370505
59880,1452.0433391773697,1391.154994643999,0.0,-60.88834453337056
59940,1452.0330488833697,1392.7310646439992,0.0,-59.312274533370605
60000,1437.5026745555508,1423.120104349999,0.0,-28.912944533370446
60060,1418.4149597334838,1334.3078307619992,0.0,-103.19484379355171
60120,1426.6965167300477,1380.8144475679992,0.0,-37.600512165484616
60180,1441.3894925023476,1433.1751398679994,0.0,6.478623137951659
60240,1448.6145828399997,1444.0769353039996,0.0,2.687442801651926
60300,1448.6145828399997,1445.6193028399998,0.0,-2.9952800000000024
60360,1449.3609177699998,1444.5936628399998,0.0,-4.020920000000004
60420,1449.3609177699998,1443.03926777,0.0,-6.321650000000001
60480,1449.3609177699998,1444.3283077699998,0.0,-5.032610000000003
60540,1449.3609177699998,1443.82133777,0.0,-5.539580000000008
60600,1449.3609177699998,1445.1811177699997,0.0,-4.179800000000008
60660,1449.3362240499998,1445.2479277699997,0.0,-4.112989999999996
60720,1452.6034178759999,1446.7076440499998,0.0,-2.6285800000000084
60780,1452.6034178759999,1447.025497876,0.0,-5.577920000000007
60840,1452.6034178759999,1447.0960578759998,0.0,-5.507360000000005
60900,1452.6034178759999,1447.974137876,0.0,-4.629280000000003
60960,1452.6034178759999,1448.2132578759997,0.0,-4.390160000000003
61020,1452.5786519039998,1449.2598978759997,0.0,-3.343520000000005
61080,1452.5786519039998,1449.8614919039999,0.0,-2.717160000000013
61140,1452.5786519039998,1449.9314919039998,0.0,-2.6471600000000124
61200,1452.5786519039998,1449.8446919039998,0.0,-2.733960000000012
61260,1452.5786519039998,1449.7662919039997,0.0,-2.8123600000000133
61320,1455.8556388959998,1449.7543919039997,0.0,-2.8242600000000126
61380,1455.8556388959998,1450.1981988959997,0.0,-5.65744
61440,1455.8556388959998,1449.9394788959999,0.0,-5.916159999999997
61500,1456.6059083359999,1448.8261988959998,0.0,-7.029440000000006
61560,1456.6059083359999,1447.5299183359998,0.0,-9.075990000000008
61620,1456.6059083359999,1449.2920883359998,0.0,-7.313819999999996
61680,1456.6059083359999,1448.5918883359998,0.0,-8.014019999999995
61740,1456.6059083359999,1449.2103983359998,0.0,-7.39551
61800,1456.6059083359999,1449.681088336,0.0,-6.924820000000004
61860,1456.6059083359999,1449.4710283359998,0.0,-7.134879999999999
61920,1456.6059083359999,1448.5646583359996,0.0,-8.041250000000002
61980,1456.6059083359999,1449.3971183359997,0.0,-7.208790000000007
62040,1456.6059083359999,1449.8366883359997,0.0,-6.769220000000008
62100,1456.6059083359999,1448.6813583359997,0.0,-7.924549999999996
62160,1456.6059083359999,1448.7046983359999,0.0,-7.901209999999995
62220,1456.581070736,1448.696918336,0.0,-7.9089900000000055
62280,1456.581070736,1450.438440736,0.0,-6.142630000000002
62340,1456.581070736,1450.703640736,0.0,-5.877430000000001
62400,1456.581070736,1450.6126907359999,0.0,-5.96838
62460,1456.581070736,1450.412090736,0.0,-6.16898
62520,1456.581070736,1450.1706907359999,0.0,-6.4103800000000035
62580,1456.581070736,1450.248040736,0.0,-6.333030000000002
62640,1456.581070736,1450.180040736,0.0,-6.40103
62700,1456.581070736,1450.2794907359998,0.0,-6.301580000000003
62760,1456.581070736,1450.6577407359998,0.0,-5.923330000000003
62820,1456.581070736,1450.414640736,0.0,-6.166430000000001
62880,1456.581070736,1450.344940736,0.0,-6.236130000000001
62940,1456.581070736,1450.1970407359997,0.0,-6.384030000000001
63000,1456.581070736,1450.2981907359997,0.0,-6.282880000000001
63060,1456.581070736,1450.381490736,0.0,-6.199580000000002
63120,1456.581070736,1450.241240736,0.0,-6.339830000000001
63180,1456.581070736,1450.303290736,0.0,-6.27778
63240,1456.581070736,1450.220840736,0.0,-6.360230000000001
63300,1456.4221321960001,1449.9403407359998,0.0,-6.640730000000001
63360,1456.4221321960001,1447.679372196,0.0,-8.742759999999995
63420,1456.4221321960001,1447.719632196,0.0,-8.702499999999997
63480,1456.4221321960001,1447.7220721960002,0.0,-8.700059999999995
63540,1456.4221321960001,1447.9788821960003,0.0,-8.443249999999995
63600,1466.5934855940002,1448.061842196,0.0,-8.360289999999997
63660,1467.3492714300003,1439.3267455940002,0.0,-27.266740000000038
63720,1467.3492714300003,1442.8489914300003,0.0,-24.500280000000064
63780,1467.3492714300003,1444.4640714300003,0.0,-22.885200000000026
63840,1467.3492714300003,1436.8769514300002,0.0,-30.472320000000025
63900,1467.3492714300003,1439.4685914300003,0.0,-27.88068000000006
63960,1467.3492714300003,1436.6140314300003,0.0,-30.73524000000008
64020,1467.3492714300003,1442.0790114300003,0.0,-25.270260000000068
64080,1467.3492714300003,1441.9851114300002,0.0,-25.36416000000005
64140,1467.3492714300003,1448.6144514300001,0.0,-18.734820000000024
64200,1467.3242689980002,1448.7834714300002,0.0,-18.565800000000017
64260,1470.630669326,1452.5248189980002,0.0,-14.799450000000073
64320,1471.38915068,1439.945129326,0.0,-30.68554000000007
64380,1471.38915068,1429.3932106799998,0.0,-41.99594000000005
64440,1471.38915068,1431.11729068,0.0,-40.27186000000007
64500,1471.38915068,1430.61131068,0.0,-40.777840000000026
64560,1471.3640704,1439.98131068,0.0,-31.40784000000002
64620,1471.3640704,1439.3170203999998,0.0,-32.04705000000001
64680,1471.3640704,1444.0607103999998,0.0,-27.303360000000016
64740,1471.3640704,1439.4968104,0.0,-31.86726000000004
64800,1471.3640704,1438.7085004,0.0,-32.65557000000002
64860,1471.3640704,1438.8191404,0.0,-32.54493000000003
64920,1471.3640704,1442.9404803999998,0.0,-28.423590000000008
64980,1471.3640704,1438.7361604,0.0,-32.627910000000035
65040,1471.3640704,1442.9266504,0.0,-28.437420000000024
65100,1523.5999638720004,1438.9574403999998,0.0,-32.406630000000014
65160,1532.9269793420005,1523.7900771060004,0.0,-0.34544999999999637
65220,1534.4601424360008,1533.0272548480007,0.0,-0.6947199999999992
65280,1537.9227631460008,1533.1648424360008,0.0,-1.2953000000000245
65340,1539.5055202540009,1532.4391431460008,0.0,-5.483619999999998
65400,1539.5055202540009,1527.9830802540007,0.0,-11.52244000000001
65460,1539.5055202540009,1527.991700254001,0.0,-11.51382
65520,1539.5055202540009,1528.039110254001,0.0,-11.466410000000003
65580,1539.4792766940009,1528.892490254001,0.0,-10.613030000000002
65640,1542.948176318001,1531.371196694001,0.0,-8.108079999999998
65700,1543.744472264001,1531.5679863180012,0.0,-11.380190000000004
65760,1544.5388588440007,1530.388122264001,0.0,-13.356350000000003
65820,1545.3372851220006,1527.9369788440008,0.0,-16.601879999999994
65880,1545.3372851220006,1525.0854951220006,0.0,-20.251790000000007
65940,1545.3109688820007,1527.3925751220006,0.0,-17.944709999999997
66000,1548.7190200380005,1528.9500688820008,0.0,-16.360900000000008
66060,1548.6926631880006,1525.2304300380006,0.0,-23.48858999999998
66120,1548.3882511480006,1528.6273131880005,0.0,-20.06535000000003
66180,1548.3046682920005,1522.2846011480003,0.0,-26.10365000000025
66240,1558.74279704485,1541.1795782920005,0.0,-7.125090000000171
66300,1569.5731283728499,1562.3008342400005,0.0,3.55803719515039
66360,1571.1425670180001,1566.848055568,0.0,-2.725072804849621
66420,1572.6250469400002,1569.9441270180002,0.0,-1.1984399999999884
66480,1576.9583841780002,1571.4092869400004,0.0,-1.2157599999999915
66540,1577.771476072,1569.537494178,0.0,-7.420889999999989
66600,1577.7445779920001,1570.125396072,0.0,-7.646079999999983
66660,1577.7445779920001,1571.3044179920003,0.0,-6.4401599999999775
66720,1577.7445779920001,1571.2589679920002,0.0,-6.485609999999979
66780,1577.7445779920001,1571.787197992,0.0,-5.95737999999998
66840,1577.7445779920001,1571.6407479920001,0.0,-6.103829999999979
66900,1577.7445779920001,1571.383197992,0.0,-6.361379999999978
66960,1577.7445779920001,1571.111507992,0.0,-6.6330699999999805
67020,1577.7445779920001,1571.4033979920002,0.0,-6.341179999999978
67080,1577.7445779920001,1571.4559179920002,0.0,-6.288659999999979
