,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
0,2,HYPE,0.0,-0.0028440880000000003,399.997155912,0.0,399.997155912,1.0,0.58,24.518,0.58,24.518,entry_initial_normal_long
1,2,HYPE,0.0,-0.0019614400000000005,399.995194472,0.0,399.995194472,1.0,-0.4,24.518,-0.4,24.518,entry_initial_normal_short
2,8,HYPE,0.14383999999999858,-0.0028728559999999996,400.136161616,0.0,400.136161616,1.0,-0.58,24.766,0.0,24.518,close_grid_long
3,9,HYPE,0.0,-0.0028624159999999996,400.13329919999995,0.0,400.13329919999995,1.0,0.58,24.676,0.58,24.676,entry_initial_normal_long
4,13,HYPE,0.0,-0.0050573120000000004,400.12824188799993,0.0,400.12824188799993,1.0,1.04,24.314,1.62,24.443604938271605,entry_grid_cropped_long
5,39,HYPE,0.21080000000000043,-0.0019192800000000002,400.33712260799996,0.0,400.33712260799996,1.0,0.4,23.991,0.0,24.518,close_grid_short
6,41,HYPE,0.0,-0.0019625059999999997,400.335160102,0.0,400.335160102,1.0,-0.41,23.933,-0.41,23.933,entry_initial_normal_short
7,362,HYPE,0.21115000000000023,-0.0019202759999999998,400.544389826,0.0,400.544389826,1.0,0.41,23.418,0.0,23.933,close_grid_short
8,363,HYPE,0.0,-0.00197232,400.542417506,0.0,400.542417506,1.0,-0.42,23.48,-0.42,23.48,entry_initial_normal_short
9,664,HYPE,0.0,-0.00679197,400.535625536,0.0,400.535625536,1.0,-1.41,24.085,-1.83,23.946147540983603,entry_grid_inflated_short
10,967,HYPE,0.9116099999999921,-0.008581968,401.438653568,0.0,401.438653568,1.0,1.83,23.448,0.0,23.946147540983603,close_grid_short
11,968,HYPE,0.0,-0.0019672800000000005,401.43668628800003,0.0,401.43668628800003,1.0,-0.42,23.42,-0.42,23.42,entry_initial_normal_short
12,1116,HYPE,0.0,-0.0068222479999999995,401.42986404000004,0.0,401.42986404000004,1.0,-1.42,24.022,-1.84,23.884586956521733,entry_grid_inflated_short
13,1257,HYPE,0.3926799999999999,-0.007998264000000001,401.81454577600005,0.0,401.81454577600005,1.0,-1.62,24.686,0.0,24.443604938271605,close_grid_long
14,1257,HYPE,0.0,-0.0225301,401.79201567600006,0.0,401.79201567600006,1.0,4.57,24.65,4.57,24.65,entry_trailing_normal_long
15,1257,HYPE,0.0,-0.021692000000000003,401.7703236760001,0.0,401.7703236760001,1.0,-4.4,24.65,-6.24,24.42430128205128,entry_trailing_normal_short
16,1264,HYPE,1.0465300000000126,-0.022739406000000004,402.7941142700001,0.0,402.7941142700001,1.0,-4.57,24.879,0.0,24.65,close_grid_long
17,1279,HYPE,0.0,-0.075199424,402.7189148460001,0.0,402.7189148460001,1.0,-14.93,25.184,-21.17,24.960073689182803,entry_trailing_normal_short
18,1309,HYPE,3.584883854511061,-0.064578576,406.2392201245111,0.0,406.2392201245111,1.0,13.08,24.686,-8.09,24.960073689182803,close_grid_short
19,1526,HYPE,0.0,-0.09941643000000001,406.1398036945111,0.0,406.1398036945111,1.0,-19.35,25.689,-27.44,25.474094247284583,entry_trailing_normal_short
20,1529,HYPE,2.5076976749167983,-0.06532352000000001,408.5821778494279,0.0,408.5821778494279,1.0,12.92,25.28,-14.52,25.474094247284583,close_grid_short
21,1533,HYPE,4.733225214699587,-0.06528600000000001,413.2501170641275,0.0,413.2501170641275,1.0,13.0,25.11,-1.52,25.474094247284583,close_grid_short
22,1696,HYPE,0.0,-0.0029243600000000004,413.2471927041275,0.0,413.2471927041275,1.0,0.58,25.21,0.58,25.21,entry_initial_normal_long
23,1704,HYPE,0.8103032558725678,-0.007582064,414.0499138960001,0.0,414.0499138960001,1.0,1.52,24.941,0.0,25.474094247284583,close_grid_short
24,1705,HYPE,0.0,-0.0020004000000000003,414.0479134960001,0.0,414.0479134960001,1.0,-0.4,25.005,-0.4,25.005,entry_initial_normal_short
25,1770,HYPE,0.14789999999999942,-0.00295394,414.1928595560001,0.0,414.1928595560001,1.0,-0.58,25.465,0.0,25.21,close_grid_long
26,1783,HYPE,0.0,-0.00707802,414.1857815360001,0.0,414.1857815360001,1.0,-1.38,25.645,-1.78,25.501179775280896,entry_grid_inflated_short
27,1791,HYPE,0.0,-0.002935728,414.1828458080001,0.0,414.1828458080001,1.0,0.58,25.308,0.58,25.308,entry_initial_normal_long
28,1876,HYPE,0.9454999999999969,-0.00888932,415.1194564880001,0.0,415.1194564880001,1.0,1.78,24.97,0.0,25.501179775280896,close_grid_short
29,1877,HYPE,0.0,-0.005287068000000001,415.1141694200001,0.0,415.1141694200001,1.0,1.06,24.939,1.64,25.069499999999998,entry_grid_cropped_long
30,1877,HYPE,0.0,-0.0020463919999999997,415.1121230280001,0.0,415.1121230280001,1.0,-0.41,24.956,-0.41,24.956,entry_initial_normal_short
31,1899,HYPE,0.40754000000000573,-0.008304304,415.5113587240001,0.0,415.5113587240001,1.0,-1.64,25.318,0.0,25.069499999999998,close_grid_long
32,1900,HYPE,0.0,-0.0029450080000000003,415.5084137160001,0.0,415.5084137160001,1.0,0.58,25.388,0.58,25.388,entry_initial_normal_long
33,1923,HYPE,0.0,-0.005303604,415.5031101120001,0.0,415.5031101120001,1.0,1.06,25.017,1.64,25.148207317073172,entry_grid_cropped_long
34,2148,HYPE,0.4080199999999948,-0.008330216,415.9027998960001,0.0,415.9027998960001,1.0,-1.64,25.397,0.0,25.148207317073172,close_grid_long
35,2149,HYPE,0.0,-0.00293712,415.8998627760001,0.0,415.8998627760001,1.0,0.58,25.32,0.58,25.32,entry_initial_normal_long
36,2287,HYPE,0.0,-0.005289612000000001,415.89457316400006,0.0,415.89457316400006,1.0,1.06,24.951,1.64,25.0815,entry_grid_cropped_long
37,2596,HYPE,0.2201699999999996,-0.002002358,416.1127408060001,0.0,416.1127408060001,1.0,0.41,24.419,0.0,24.956,close_grid_short
38,2597,HYPE,0.0,-0.002055984,416.1106848220001,0.0,416.1106848220001,1.0,-0.42,24.476,-0.42,24.476,entry_initial_normal_short
39,3223,HYPE,0.0,-0.007080174,416.1036046480001,0.0,416.1036046480001,1.0,-1.41,25.107,-1.83,24.96218032786885,entry_grid_inflated_short
40,3395,HYPE,0.9500999999999936,-0.008946138000000001,417.0447585100001,0.0,417.0447585100001,1.0,1.83,24.443,0.0,24.96218032786885,close_grid_short
41,3396,HYPE,0.0,-0.00205842,417.0427000900001,0.0,417.0427000900001,1.0,-0.42,24.505,-0.42,24.505,entry_initial_normal_short
42,3613,HYPE,0.0,-0.007088351999999999,417.0356117380001,0.0,417.0356117380001,1.0,-1.41,25.136,-1.83,24.99118032786885,entry_grid_inflated_short
43,3638,HYPE,0.4075399999999999,-0.00830824,417.43484349800013,0.0,417.43484349800013,1.0,-1.64,25.33,0.0,25.0815,close_grid_long
44,3663,HYPE,0.0,-0.0029831579999999996,417.4318603400001,0.0,417.4318603400001,1.0,0.59,25.281,0.59,25.281,entry_initial_normal_long
45,3677,HYPE,0.0,-0.005280920000000001,417.4265794200001,0.0,417.4265794200001,1.0,1.06,24.91,1.65,25.042660606060608,entry_grid_cropped_long
46,3684,HYPE,0.409759999999998,-0.00834603,417.82799339000013,0.0,417.82799339000013,1.0,-1.65,25.291,0.0,25.042660606060608,close_grid_long
47,3695,HYPE,0.0,-0.0029863439999999997,417.8250070460001,0.0,417.8250070460001,1.0,0.59,25.308,0.59,25.308,entry_initial_normal_long
48,3744,HYPE,0.0,-0.005286644000000001,417.8197204020001,0.0,417.8197204020001,1.0,1.06,24.937,1.65,25.06966060606061,entry_grid_cropped_long
49,3769,HYPE,0.409759999999998,-0.008354940000000002,418.2211254620001,0.0,418.2211254620001,1.0,-1.65,25.318,0.0,25.06966060606061,close_grid_long
50,3770,HYPE,0.0,-0.002992834,418.2181326280001,0.0,418.2181326280001,1.0,0.59,25.363,0.59,25.363,entry_initial_normal_long
51,3777,HYPE,0.15163000000000085,-0.00302316,418.3667394680001,0.0,418.3667394680001,1.0,-0.59,25.62,0.0,25.363,close_grid_long
52,3792,HYPE,0.0,-0.022531596,418.3442078720001,0.0,418.3442078720001,1.0,-4.38,25.721,-6.21,25.505932367149757,entry_trailing_normal_short
53,3848,HYPE,0.0,-0.078017972,418.2661899000001,0.0,418.2661899000001,1.0,-14.86,26.251,-21.07,26.03140484100617,entry_trailing_normal_short
54,3882,HYPE,0.0,-0.002964496,418.2632254040001,0.0,418.2632254040001,1.0,0.58,25.556,0.58,25.556,entry_initial_normal_long
55,3882,HYPE,0.0,-0.005338796,418.2578866080001,0.0,418.2578866080001,1.0,1.06,25.183,1.64,25.31491463414634,entry_grid_cropped_long
56,3882,HYPE,3.715971029900371,-0.067042584,421.90681505390046,0.0,421.90681505390046,1.0,13.02,25.746,-8.05,26.03140484100617,close_grid_short
57,3882,HYPE,3.690158970099678,-0.041172530000000006,425.55580149400015,0.0,425.55580149400015,1.0,8.05,25.573,0.0,26.03140484100617,close_grid_short
58,3883,HYPE,0.451140000000001,-0.00839352,425.99854797400013,0.0,425.99854797400013,1.0,-1.64,25.59,0.0,25.31491463414634,close_grid_long
59,3883,HYPE,0.0,-0.00209838,425.9964495940001,0.0,425.9964495940001,1.0,-0.41,25.59,-0.41,25.59,entry_initial_normal_short
60,3885,HYPE,0.0,-0.003015962,425.9934336320001,0.0,425.9934336320001,1.0,0.59,25.559,0.59,25.559,entry_initial_normal_long
61,3888,HYPE,0.1528100000000002,-0.003046524,426.1431971080001,0.0,426.1431971080001,1.0,-0.59,25.818,0.0,25.559,close_grid_long
62,3916,HYPE,0.0,-0.0030211540000000003,426.1401759540001,0.0,426.1401759540001,1.0,0.59,25.603,0.59,25.603,entry_initial_normal_long
63,3937,HYPE,0.1528099999999981,-0.003051716,426.28993423800006,0.0,426.28993423800006,1.0,-0.59,25.862,0.0,25.603,close_grid_long
64,3940,HYPE,0.0,-0.003024222,426.28691001600004,0.0,426.28691001600004,1.0,0.59,25.629,0.59,25.629,entry_initial_normal_long
65,3967,HYPE,0.1528100000000002,-0.003054784,426.43666523200005,0.0,426.43666523200005,1.0,-0.59,25.888,0.0,25.629,close_grid_long
66,4015,HYPE,0.0,-0.0030364940000000003,426.43362873800004,0.0,426.43362873800004,1.0,0.59,25.733,0.59,25.733,entry_initial_normal_long
67,4016,HYPE,0.15339999999999882,-0.0030671739999999998,426.58396156400005,0.0,426.58396156400005,1.0,-0.59,25.993,0.0,25.733,close_grid_long
68,4054,HYPE,0.0,-0.00304322,426.58091834400005,0.0,426.58091834400005,1.0,0.59,25.79,0.59,25.79,entry_initial_normal_long
69,4063,HYPE,0.15398999999999954,-0.0030740179999999995,426.73183432600007,0.0,426.73183432600007,1.0,-0.59,26.051,0.0,25.79,close_grid_long
70,4075,HYPE,0.0,-0.007244724,426.7245896020001,0.0,426.7245896020001,1.0,-1.38,26.249,-1.79,26.098055865921786,entry_grid_inflated_short
71,4126,HYPE,0.0,-0.003054784,426.72153481800007,0.0,426.72153481800007,1.0,0.59,25.888,0.59,25.888,entry_initial_normal_long
72,4141,HYPE,0.972069999999998,-0.009148690000000001,427.6844561280001,0.0,427.6844561280001,1.0,1.79,25.555,0.0,26.098055865921786,close_grid_short
73,4142,HYPE,0.0,-0.005407908,427.6790482200001,0.0,427.6790482200001,1.0,1.06,25.509,1.65,25.644521212121216,entry_grid_cropped_long
74,4142,HYPE,0.0,-0.00209428,427.6769539400001,0.0,427.6769539400001,1.0,-0.41,25.54,-0.41,25.54,entry_initial_normal_short
75,4445,HYPE,0.4198899999999954,-0.008546670000000001,428.0882972700001,0.0,428.0882972700001,1.0,-1.65,25.899,0.0,25.644521212121216,close_grid_long
76,4446,HYPE,0.0,-0.003057026,428.0852402440001,0.0,428.0852402440001,1.0,0.59,25.907,0.59,25.907,entry_initial_normal_long
77,4507,HYPE,0.0,-0.005411724000000001,428.0798285200001,0.0,428.0798285200001,1.0,1.06,25.527,1.65,25.66287878787879,entry_grid_cropped_long
78,4508,HYPE,0.41930000000000084,-0.00855261,428.4905759100001,0.0,428.4905759100001,1.0,-1.65,25.917,0.0,25.66287878787879,close_grid_long
79,4509,HYPE,0.0,-0.003065168,428.4875107420001,0.0,428.4875107420001,1.0,0.59,25.976,0.59,25.976,entry_initial_normal_long
80,4578,HYPE,0.0,-0.00542614,428.4820846020001,0.0,428.4820846020001,1.0,1.06,25.595,1.65,25.731236363636366,entry_grid_cropped_long
81,4730,HYPE,0.42035999999999657,-0.00857538,428.8938692220001,0.0,428.8938692220001,1.0,-1.65,25.986,0.0,25.731236363636366,close_grid_long
82,4734,HYPE,0.0,-0.003070478,428.8907987440001,0.0,428.8907987440001,1.0,0.59,26.021,0.59,26.021,entry_initial_normal_long
83,4749,HYPE,0.0,-0.00733488,428.88346386400013,0.0,428.88346386400013,1.0,-1.4,26.196,-1.81,26.047403314917126,entry_grid_inflated_short
84,4765,HYPE,0.1551699999999989,-0.003101512,429.03553235200013,0.0,429.03553235200013,1.0,-0.59,26.284,0.0,26.021,close_grid_long
85,4773,HYPE,0.0,-0.0030272520000000002,429.03250510000015,0.0,429.03250510000015,1.0,0.58,26.097,0.58,26.097,entry_initial_normal_long
86,4931,HYPE,0.0,-0.005503438,429.02700166200015,0.0,429.02700166200015,1.0,1.07,25.717,1.65,25.850575757575758,entry_grid_cropped_long
87,5015,HYPE,0.9817500000000003,-0.00923281,429.99951885200016,0.0,429.99951885200016,1.0,1.81,25.505,0.0,26.047403314917126,close_grid_short
88,5016,HYPE,0.0,-0.002092148,429.9974267040002,0.0,429.9974267040002,1.0,-0.41,25.514,-0.41,25.514,entry_initial_normal_short
89,5219,HYPE,0.2250899999999998,-0.00204713,430.22046957400016,0.0,430.22046957400016,1.0,0.41,24.965,0.0,25.514,close_grid_short
90,5220,HYPE,0.0,-0.0021048720000000003,430.21836470200014,0.0,430.21836470200014,1.0,-0.42,25.058,-0.42,25.058,entry_initial_normal_short
91,5244,HYPE,0.2263800000000006,-0.002059596,430.44268510600017,0.0,430.44268510600017,1.0,0.42,24.519,0.0,25.058,close_grid_short
92,5245,HYPE,0.0,-0.002112848,430.44057225800015,0.0,430.44057225800015,1.0,-0.43,24.568,-0.43,24.568,entry_initial_normal_short
93,5265,HYPE,0.22746999999999995,-0.0020673540000000004,430.66597490400017,0.0,430.66597490400017,1.0,0.43,24.039,0.0,24.568,close_grid_short
94,5266,HYPE,0.0,-0.002124232,430.66385067200014,0.0,430.66385067200014,1.0,-0.44,24.139,-0.44,24.139,entry_initial_normal_short
95,5320,HYPE,0.0,-0.007329256,430.65652141600015,0.0,430.65652141600015,1.0,-1.48,24.761,-1.92,24.618458333333336,entry_grid_inflated_short
96,5363,HYPE,0.9839200000000028,-0.009256704000000001,431.63118471200016,0.0,431.63118471200016,1.0,1.92,24.106,0.0,24.618458333333336,close_grid_short
97,5364,HYPE,0.0,-0.002122912,431.62906180000016,0.0,431.62906180000016,1.0,-0.44,24.124,-0.44,24.124,entry_initial_normal_short
98,5446,HYPE,0.22835999999999929,-0.00207724,431.85534456000016,0.0,431.85534456000016,1.0,0.44,23.605,0.0,24.124,close_grid_short
99,5447,HYPE,0.0,-0.0021258,431.8532187600002,0.0,431.8532187600002,1.0,-0.45,23.62,-0.45,23.62,entry_initial_normal_short
100,5510,HYPE,0.22860000000000122,-0.0020800799999999998,432.07973868000016,0.0,432.07973868000016,1.0,0.45,23.112,0.0,23.62,close_grid_short
101,5519,HYPE,0.0,-0.002124556,432.07761412400015,0.0,432.07761412400015,1.0,-0.46,23.093,-0.46,23.093,entry_initial_normal_short
102,5574,HYPE,0.0,-0.007342970000000002,432.0702711540001,0.0,432.0702711540001,1.0,-1.55,23.687,-2.01,23.551059701492544,entry_grid_inflated_short
103,5656,HYPE,0.0,-0.022543215999999998,432.04772793800015,0.0,432.04772793800015,1.0,4.66,24.188,6.31,24.62274643423138,entry_trailing_normal_long
104,5657,HYPE,0.0,-0.023317918,432.0244100200002,0.0,432.0244100200002,1.0,-4.81,24.239,-6.82,24.03624926686217,entry_trailing_normal_short
105,5704,HYPE,3.0502400000000174,-0.032175396,435.0424746240002,0.0,435.0424746240002,1.0,6.82,23.589,0.0,24.03624926686217,close_grid_short
106,5705,HYPE,0.0,-0.0021186,435.0403560240002,0.0,435.0403560240002,1.0,-0.45,23.54,-0.45,23.54,entry_initial_normal_short
107,5862,HYPE,0.2277000000000001,-0.00207306,435.26598296400016,0.0,435.26598296400016,1.0,0.45,23.034,0.0,23.54,close_grid_short
108,5863,HYPE,0.0,-0.002118668,435.2638642960002,0.0,435.2638642960002,1.0,-0.46,23.029,-0.46,23.029,entry_initial_normal_short
109,5932,HYPE,0.22770000000000046,-0.002073128,435.4894911680002,0.0,435.4894911680002,1.0,0.46,22.534,0.0,23.029,close_grid_short
110,5933,HYPE,0.0,-0.0021225199999999997,435.4873686480002,0.0,435.4873686480002,1.0,-0.47,22.58,-0.47,22.58,entry_initial_normal_short
111,5945,HYPE,0.22841999999999862,-0.0020768360000000003,435.7137118120002,0.0,435.7137118120002,1.0,0.47,22.094,0.0,22.58,close_grid_short
112,5949,HYPE,0.0,-0.002146272,435.7115655400002,0.0,435.7115655400002,1.0,-0.48,22.357,-0.48,22.357,entry_initial_normal_short
113,5971,HYPE,0.23087999999999909,-0.002100096,435.94034544400023,0.0,435.94034544400023,1.0,0.48,21.876,0.0,22.357,close_grid_short
114,5976,HYPE,0.0,-0.002137824,435.93820762000024,0.0,435.93820762000024,1.0,-0.48,22.269,-0.48,22.269,entry_initial_normal_short
115,5986,HYPE,0.2299199999999996,-0.0020918399999999998,436.16603578000024,0.0,436.16603578000024,1.0,0.48,21.79,0.0,22.269,close_grid_short
116,5987,HYPE,0.0,-0.002134368,436.16390141200026,0.0,436.16390141200026,1.0,-0.48,22.233,-0.48,22.233,entry_initial_normal_short
117,5991,HYPE,0.22944000000000073,-0.0020884799999999998,436.39125293200027,0.0,436.39125293200027,1.0,0.48,21.755,0.0,22.233,close_grid_short
118,6009,HYPE,0.0,-0.002127168,436.38912576400026,0.0,436.38912576400026,1.0,-0.48,22.158,-0.48,22.158,entry_initial_normal_short
119,6011,HYPE,0.0,-0.079774552,436.30935121200025,0.0,436.30935121200025,1.0,17.81,22.396,24.12,22.97853606965174,entry_trailing_normal_long
120,6041,HYPE,0.22896000000000014,-0.002081376,436.53622983600025,0.0,436.53622983600025,1.0,0.48,21.681,0.0,22.158,close_grid_short
121,6087,HYPE,0.0,-0.002146494,436.53408334200026,0.0,436.53408334200026,1.0,-0.49,21.903,-0.49,21.903,entry_initial_normal_short
122,6106,HYPE,0.23079000000000005,-0.002100336,436.76277300600026,0.0,436.76277300600026,1.0,0.49,21.432,0.0,21.903,close_grid_short
123,6186,HYPE,0.0,-0.002111312,436.76066169400025,0.0,436.76066169400025,1.0,-0.49,21.544,-0.49,21.544,entry_initial_normal_short
124,6192,HYPE,0.0,-0.06137052600000001,436.69929116800023,0.0,436.69929116800023,1.0,14.07,21.809,38.19,22.547654359780047,entry_trailing_cropped_long
125,6231,HYPE,0.0,-0.00746811,436.69182305800024,0.0,436.69182305800024,1.0,-1.69,22.095,-2.18,21.971151376146786,entry_grid_inflated_short
126,6311,HYPE,0.9965899999999941,-0.009380104,437.6790329540002,0.0,437.6790329540002,1.0,2.18,21.514,0.0,21.971151376146786,close_grid_short
127,6312,HYPE,0.0,-0.0021458,437.6768871540002,0.0,437.6768871540002,1.0,-0.5,21.458,-0.5,21.458,entry_initial_normal_short
128,6319,HYPE,0.0,-0.007439380000000001,437.6694477740002,0.0,437.6694477740002,1.0,-1.69,22.01,-2.19,21.88397260273973,entry_grid_inflated_short
129,6325,HYPE,0.9985800000000032,-0.009385464000000001,438.65864231000023,0.0,438.65864231000023,1.0,2.19,21.428,0.0,21.88397260273973,close_grid_short
130,6326,HYPE,0.0,-0.0021405,438.65650181000024,0.0,438.65650181000024,1.0,-0.5,21.405,-0.5,21.405,entry_initial_normal_short
131,6395,HYPE,0.0,-0.0074646999999999995,438.6490371100002,0.0,438.6490371100002,1.0,-1.7,21.955,-2.2,21.83,entry_grid_inflated_short
132,6417,HYPE,-1.103243283582092,-0.00834746,437.5374463664181,0.0,437.5374463664181,1.0,-1.9,21.967,36.29,22.547654359780047,close_unstuck_long
133,6418,HYPE,-1.099326739984287,-0.008303148,436.42981647843385,0.0,436.42981647843385,1.0,-1.89,21.966,34.4,22.547654359780047,close_unstuck_long
134,6419,HYPE,-1.0634167399842902,-0.00831033,435.3580894084496,0.0,435.3580894084496,1.0,-1.89,21.985,32.51,22.547654359780047,close_unstuck_long
135,6420,HYPE,-0.9825901963864913,-0.0082814,434.3672178120631,0.0,434.3672178120631,1.0,-1.88,22.025,30.63,22.547654359780047,close_unstuck_long
136,6421,HYPE,-0.9493136527886898,-0.00824296,433.4096611992744,0.0,433.4096611992744,1.0,-1.87,22.04,28.76,22.547654359780047,close_unstuck_long
137,6422,HYPE,-0.9306136527886869,-0.008246700000000001,432.4708008464857,0.0,432.4708008464857,1.0,-1.87,22.05,26.89,22.547654359780047,close_unstuck_long
138,6462,HYPE,0.9987999999999937,-0.009405440000000003,433.4601954064857,0.0,433.4601954064857,1.0,2.2,21.376,0.0,21.83,close_grid_short
139,6463,HYPE,0.0,-0.0020981800000000003,433.4580972264857,0.0,433.4580972264857,1.0,-0.49,21.41,-0.49,21.41,entry_initial_normal_short
140,6516,HYPE,0.22588999999999926,-0.002053002,433.6819342244857,0.0,433.6819342244857,1.0,0.49,20.949,0.0,21.41,close_grid_short
141,6517,HYPE,0.0,-0.0020977,433.6798365244857,0.0,433.6798365244857,1.0,-0.5,20.977,-0.5,20.977,entry_initial_normal_short
142,6545,HYPE,0.0,-0.007400815999999999,433.67243570848575,0.0,433.67243570848575,1.0,-1.72,21.514,-2.22,21.393054054054055,entry_grid_inflated_short
143,6653,HYPE,0.0,-0.049722498000000004,433.62271321048576,0.0,433.62271321048576,1.0,11.41,21.789,38.3,22.321642708472208,entry_trailing_cropped_long
144,6654,HYPE,-1.2609211460971923,-0.00823004,432.35356202438857,0.0,432.35356202438857,1.0,-1.9,21.658,36.4,22.321642708472208,close_unstuck_long
145,6655,HYPE,-1.1730147190124716,-0.008202978000000001,431.1723443273761,0.0,431.1723443273761,1.0,-1.89,21.701,34.51,22.321642708472208,close_unstuck_long
146,6656,HYPE,-1.1352147190124724,-0.008210538,430.0289190703636,0.0,430.0289190703636,1.0,-1.89,21.721,32.62,22.321642708472208,close_unstuck_long
147,6657,HYPE,-1.1010082919277493,-0.008172736000000002,428.9197380424358,0.0,428.9197380424358,1.0,-1.88,21.736,30.74,22.321642708472208,close_unstuck_long
148,6658,HYPE,-1.083931864843027,-0.008131508,427.8276746695928,0.0,427.8276746695928,1.0,-1.87,21.742,28.87,22.321642708472208,close_unstuck_long
149,6659,HYPE,-1.1344218648430289,-0.00812141,426.68513139474976,0.0,426.68513139474976,1.0,-1.87,21.715,27.0,22.321642708472208,close_unstuck_long
150,6665,HYPE,0.0,-0.023484005999999998,426.66164738874977,0.0,426.66164738874977,1.0,-5.31,22.113,-7.53,21.900745019920315,entry_trailing_normal_short
151,6680,HYPE,3.0627899999999726,-0.032369964,429.6920674247497,0.0,429.6920674247497,1.0,7.53,21.494,0.0,21.900745019920315,close_grid_short
152,6681,HYPE,0.0,-0.0020982780000000003,429.6899691467497,0.0,429.6899691467497,1.0,-0.49,21.411,-0.49,21.411,entry_initial_normal_short
153,6693,HYPE,0.225890000000001,-0.0020531,429.9138060467497,0.0,429.9138060467497,1.0,0.49,20.95,0.0,21.411,close_grid_short
154,6694,HYPE,0.0,-0.0021003000000000003,429.9117057467497,0.0,429.9117057467497,1.0,-0.5,21.003,-0.5,21.003,entry_initial_normal_short
155,6743,HYPE,0.0,-0.007324280000000001,429.9043814667497,0.0,429.9043814667497,1.0,-1.7,21.542,-2.2,21.4195,entry_grid_inflated_short
156,6772,HYPE,0.9800999999999982,-0.00922856,430.8752529067497,0.0,430.8752529067497,1.0,2.2,20.974,0.0,21.4195,close_grid_short
157,6773,HYPE,0.0,-0.0020938,430.8731591067497,0.0,430.8731591067497,1.0,-0.5,20.938,-0.5,20.938,entry_initial_normal_short
158,6788,HYPE,0.22550000000000026,-0.0020487,431.09661040674973,0.0,431.09661040674973,1.0,0.5,20.487,0.0,20.938,close_grid_short
159,6789,HYPE,0.0,-0.002090082,431.09452032474974,0.0,431.09452032474974,1.0,-0.51,20.491,-0.51,20.491,entry_initial_normal_short
160,6820,HYPE,0.0,-0.0073556,431.08716472474975,0.0,431.08716472474975,1.0,-1.75,21.016,-2.26,20.89752654867257,entry_grid_inflated_short
161,6827,HYPE,0.0,-0.049428128,431.03773659674977,0.0,431.03773659674977,1.0,11.54,21.416,38.54,22.050466868934862,entry_trailing_cropped_long
162,6827,HYPE,0.0,-0.023271655999999998,431.01446494074975,0.0,431.01446494074975,1.0,-5.41,21.508,-7.67,21.328121251629724,entry_trailing_normal_short
163,6828,HYPE,-1.064761719665589,-0.008210326,429.94149289508414,0.0,429.94149289508414,1.0,-1.91,21.493,36.63,22.050466868934862,close_unstuck_long
164,6829,HYPE,-0.8759523822868895,-0.008159886,429.0573806267972,0.0,429.0573806267972,1.0,-1.89,21.587,34.74,22.050466868934862,close_unstuck_long
165,6830,HYPE,-0.9723423822868865,-0.008140608,428.07689763651035,0.0,428.07689763651035,1.0,-1.89,21.536,32.85,22.050466868934862,close_unstuck_long
166,6831,HYPE,-0.543173044908189,-0.008138240000000001,427.52558635160216,0.0,427.52558635160216,1.0,-1.87,21.76,30.98,22.050466868934862,close_unstuck_long
167,6832,HYPE,-0.465868376218842,-0.008109600000000002,427.0516083753833,0.0,427.0516083753833,1.0,-1.86,21.8,29.12,22.050466868934862,close_unstuck_long
168,6833,HYPE,-0.6048830449081913,-0.008125898000000001,426.4385994324751,0.0,426.4385994324751,1.0,-1.87,21.727,27.25,22.050466868934862,close_unstuck_long
169,6840,HYPE,2.838911862797069,-0.10530750000000001,429.17220379527214,0.0,429.17220379527214,1.0,-23.75,22.17,3.5,22.050466868934862,close_grid_long
170,6840,HYPE,0.743865958727989,-0.015584100000000002,429.90048565400014,0.0,429.90048565400014,1.0,-3.5,22.263,0.0,22.050466868934862,close_grid_long
171,6840,HYPE,0.0,-0.08074,429.81974565400014,0.0,429.81974565400014,1.0,-18.35,22.0,-26.02,21.801948116833206,entry_trailing_normal_short
172,6842,HYPE,0.0,-0.078192396,429.7415532580001,0.0,429.7415532580001,1.0,-17.39,22.482,-43.41,22.074376180603547,entry_trailing_cropped_short
173,6852,HYPE,-0.3146472609997724,-0.01030544,429.4166005570004,0.0,429.4166005570004,1.0,2.32,22.21,-41.09,22.074376180603547,close_unstuck_short
174,6853,HYPE,-0.19400726099977333,-0.010281312,429.2123119840006,0.0,429.2123119840006,1.0,2.32,22.158,-38.77,22.074376180603547,close_unstuck_short
175,6861,HYPE,0.0,-0.020219910000000004,429.19209207400064,0.0,429.19209207400064,1.0,-4.45,22.719,-43.22,22.14074767519666,entry_trailing_cropped_short
176,6892,HYPE,-0.6784178237996501,-0.010276146000000002,428.503398104201,0.0,428.503398104201,1.0,2.29,22.437,-40.93,22.14074767519666,close_unstuck_short
177,6893,HYPE,-0.6623878237996468,-0.01027294,427.83073734040136,0.0,427.83073734040136,1.0,2.29,22.43,-38.64,22.14074767519666,close_unstuck_short
178,6894,HYPE,-0.6914153005516118,-0.010234463999999999,427.1290875758497,0.0,427.1290875758497,1.0,2.28,22.444,-36.36,22.14074767519666,close_unstuck_short
179,6909,HYPE,0.0,-0.029427480000000006,427.09966009584974,0.0,427.09966009584974,1.0,-6.45,22.812,-42.81,22.24188239827495,entry_trailing_cropped_short
