,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
4396,134317,HYPE,1.2209200000000022,-0.01801556,3906.3504375140037,0.0,3906.3504375140037,1.0,9.32,9.665,0.0,9.796,close_grid_short
4397,134359,HYPE,0.0,-0.01826481,3906.332172704004,0.0,3906.332172704004,1.0,-9.41,9.705,-9.41,9.705,entry_initial_normal_short
4398,134375,HYPE,0.0,-0.04498708,3906.287185624004,0.0,3906.287185624004,1.0,-22.85,9.844,-32.26,9.803454742715438,entry_grid_normal_short
4399,134379,HYPE,0.0,-0.15682536,3906.130360264004,0.0,3906.130360264004,1.0,-78.35,10.008,-110.61,9.94834327818461,entry_grid_normal_short
4400,134600,HYPE,0.0,-0.19594418000000002,3905.934416084004,0.0,3905.934416084004,1.0,-94.34,10.385,-204.95,10.149339595023175,entry_grid_cropped_short
4401,134671,HYPE,21.45309999999975,-0.33206652000000003,3927.055449564004,0.0,3927.055449564004,1.0,-157.05,10.572,0.0,10.435399554282077,close_grid_long
4402,134672,HYPE,0.0,-0.02359224,3927.031857324004,0.0,3927.031857324004,1.0,11.16,10.57,11.16,10.57,entry_initial_normal_long
4403,134682,HYPE,0.0,-0.06937056,3926.9624867640036,0.0,3926.9624867640036,1.0,33.48,10.36,44.64,10.412499999999998,entry_grid_normal_long
4404,134751,HYPE,7.120080000000058,-0.094386816,3933.9881799480036,0.0,3933.9881799480036,1.0,-44.64,10.572,0.0,10.412499999999998,close_grid_long
4405,134753,HYPE,0.0,-0.023635248,3933.9645447000034,0.0,3933.9645447000034,1.0,10.92,10.822,10.92,10.822,entry_initial_normal_long
4406,134759,HYPE,1.8891600000000004,-0.02401308,3935.8296916200034,0.0,3935.8296916200034,1.0,-10.92,10.995,0.0,10.822,close_grid_long
4407,134760,HYPE,0.0,-0.023645538000000004,3935.8060460820034,0.0,3935.8060460820034,1.0,10.71,11.039,10.71,11.039,entry_initial_normal_long
4408,134761,HYPE,1.895669999999996,-0.024024672000000004,3937.6776914100033,0.0,3937.6776914100033,1.0,-10.71,11.216,0.0,11.039,close_grid_long
4409,134762,HYPE,0.0,-0.023643327999999998,3937.654048082003,0.0,3937.654048082003,1.0,10.54,11.216,10.54,11.216,entry_initial_normal_long
4410,134762,HYPE,0.0,-0.069526056,3937.584522026003,0.0,3937.584522026003,1.0,31.62,10.994,42.16,11.049500000000002,entry_grid_normal_long
4411,134772,HYPE,7.146119999999896,-0.094598608,3944.636043418003,0.0,3944.636043418003,1.0,-42.16,11.219,0.0,11.049500000000002,close_grid_long
4412,134773,HYPE,0.0,-0.023698136,3944.612345282003,0.0,3944.612345282003,1.0,10.54,11.242,10.54,11.242,entry_initial_normal_long
4413,134775,HYPE,1.8971999999999969,-0.024077576,3946.485467706003,0.0,3946.485467706003,1.0,-10.54,11.422,0.0,11.242,close_grid_long
4414,134776,HYPE,0.0,-0.004311468000000001,3946.4811562380028,0.0,3946.4811562380028,1.0,-1.89,11.406,-206.84,10.16082232643589,entry_grid_cropped_short
4415,134779,HYPE,0.0,-0.023704253999999998,3946.4574519840025,0.0,3946.4574519840025,1.0,10.51,11.277,10.51,11.277,entry_initial_normal_long
4416,134779,HYPE,0.0,-1.1395858380000001,3945.3178661460024,0.0,3945.3178661460024,1.0,-502.33,11.343,-709.17,10.998200262278438,entry_trailing_normal_short
4417,134783,HYPE,0.0,-0.069706524,3945.2481596220023,0.0,3945.2481596220023,1.0,31.53,11.054,42.04,11.10975,entry_grid_normal_long
4418,134783,HYPE,15.23624312788155,-1.3818241320000002,3959.102578617884,0.0,3959.102578617884,1.0,629.59,10.974,-79.58,10.998200262278438,close_grid_short
4419,134784,HYPE,10.75923687211812,-0.172895508,3969.688919982002,0.0,3969.688919982002,1.0,79.58,10.863,0.0,10.998200262278438,close_grid_short
4420,134785,HYPE,0.0,-0.01856316,3969.670356822002,0.0,3969.670356822002,1.0,-8.61,10.78,-8.61,10.78,entry_initial_normal_short
4421,134785,HYPE,0.0,-0.045725987999999995,3969.624630834002,0.0,3969.624630834002,1.0,-20.91,10.934,-29.52,10.889083333333332,entry_grid_normal_short
4422,134788,HYPE,4.194299999999961,-0.06345028800000001,3973.7554805460018,0.0,3973.7554805460018,1.0,29.52,10.747,0.0,10.889083333333332,close_grid_short
4423,134789,HYPE,0.0,-0.24142186200000001,3973.5140586840016,0.0,3973.5140586840016,1.0,112.53,10.727,154.57,10.831100472277935,entry_grid_cropped_long
4424,134789,HYPE,0.0,-0.01858539,3973.4954732940014,0.0,3973.4954732940014,1.0,-8.65,10.743,-8.65,10.743,entry_initial_normal_short
4425,134790,HYPE,0.0,-0.045789194000000005,3973.4496841000014,0.0,3973.4496841000014,1.0,-21.01,10.897,-29.66,10.852087660148348,entry_grid_normal_short
4426,134793,HYPE,21.93340999999968,-0.33921932200000005,3995.043874778001,0.0,3995.043874778001,1.0,-154.57,10.973,0.0,10.831100472277935,close_grid_long
4427,134794,HYPE,0.0,-0.02399124,3995.0198835380006,0.0,3995.0198835380006,1.0,10.92,10.985,10.92,10.985,entry_initial_normal_long
4428,134794,HYPE,0.0,-0.07054538399999999,3994.9493381540005,0.0,3994.9493381540005,1.0,32.76,10.767,43.68,10.8215,entry_grid_normal_long
4429,134795,HYPE,4.214319999999964,-0.06353172000000001,3999.1001264340007,0.0,3999.1001264340007,1.0,29.66,10.71,0.0,10.852087660148348,close_grid_short
4430,134796,HYPE,0.0,-0.018717204,3999.0814092300006,0.0,3999.0814092300006,1.0,-8.78,10.659,-8.78,10.659,entry_initial_normal_short
4431,134799,HYPE,1.2555400000000059,-0.018466096,4000.318483134001,0.0,4000.318483134001,1.0,8.78,10.516,0.0,10.659,close_grid_short
